難易度,問題文,正解,偽選択肢1,偽選択肢2,偽選択肢3
3,122より85小さい数は□□□です。,37,27,47,57
3,184より26大きい数は□□□です。,210,200,220,190
3,674より77小さい数は□□□です。,597,587,607,617
3,214より86大きい数は□□□です。,300,290,310,280
3,948より13大きい数は□□□です。,961,951,971,941
3,861より68小さい数は□□□です。,793,783,803,813
3,779より58小さい数は□□□です。,721,711,731,741
3,967より31大きい数は□□□です。,998,988,1008,978
3,105より45小さい数は□□□です。,60,50,70,80
3,494より75小さい数は□□□です。,419,409,429,439
3,812より35小さい数は□□□です。,777,767,787,797
3,616より35小さい数は□□□です。,581,571,591,601
3,146−153−160−167−□□□,169,168,166,177
3,931より62大きい数は□□□です。,993,983,1003,973
3,730より40大きい数は□□□です。,770,760,780,750
3,570−574−578−582−□□□,584,583,581,592
3,513より21大きい数は□□□です。,534,524,544,514
3,429より78大きい数は□□□です。,507,497,517,487
3,790より20小さい数は□□□です。,770,760,780,790
3,411より74小さい数は□□□です。,337,327,347,357
3,656より45大きい数は□□□です。,701,691,711,681
3,594より70大きい数は□□□です。,664,654,674,644
3,262より96小さい数は□□□です。,166,156,176,186
3,375より48小さい数は□□□です。,327,317,337,347
3,410より25大きい数は□□□です。,435,425,445,415
3,561より78小さい数は□□□です。,483,473,493,503
3,879より10大きい数は□□□です。,889,879,899,869
3,544より47大きい数は□□□です。,591,581,601,571
3,941より49大きい数は□□□です。,990,980,1000,970
3,589より62大きい数は□□□です。,651,641,661,631
3,145より20大きい数は□□□です。,165,155,175,145
3,915より86大きい数は□□□です。,1001,991,1011,981
3,369より28大きい数は□□□です。,397,387,407,377
3,791−798−805−812−□□□,814,813,811,822
3,457より57大きい数は□□□です。,514,504,524,494
3,306より25大きい数は□□□です。,331,321,341,311
3,636より79小さい数は□□□です。,557,547,567,577
3,252より77大きい数は□□□です。,329,319,339,309
3,611より29大きい数は□□□です。,640,630,650,620
3,343より83小さい数は□□□です。,260,250,270,280
3,909より14大きい数は□□□です。,923,913,933,903
3,294−297−300−303−□□□,305,304,302,313
3,506より83大きい数は□□□です。,589,579,599,569
3,531より92大きい数は□□□です。,623,613,633,603
3,566より16大きい数は□□□です。,582,572,592,562
3,276より34小さい数は□□□です。,242,232,252,262
3,892より71小さい数は□□□です。,821,811,831,841
3,433より72大きい数は□□□です。,505,495,515,485
3,320より38大きい数は□□□です。,358,348,368,338
3,954より90大きい数は□□□です。,1044,1034,1054,1024
3,148より49大きい数は□□□です。,197,187,207,177
3,742より26大きい数は□□□です。,768,758,778,748
3,898より40小さい数は□□□です。,858,848,868,878
3,765より35小さい数は□□□です。,730,720,740,750
3,175−182−189−196−□□□,198,197,195,206
3,693より15小さい数は□□□です。,678,668,688,698
3,670より64小さい数は□□□です。,606,596,616,626
3,684より92小さい数は□□□です。,592,582,602,612
3,713より88大きい数は□□□です。,801,791,811,781
3,943より44大きい数は□□□です。,987,977,997,967
